o_body,verdict,o_url
A group of Muslims tore down a Christmas tree in Italy.,false,2420
"A dead gorilla named Harambe received 15,000 votes in the 2016 U.S. presidential election.",false,1466
A letter to radio personality Dr. Laura highlights fallacies in Biblical anti-homosexual arguments.,true,1878
CNN used old footage to fake images of 'Palestinians dancing in the street' after the terrorist attack on the USA.,false,755
"The Hollywood Freeway in Los Angeles, California, was the permanent home to a brood of chickens.",true,1634
An A-list celebrity had car trouble in your town and afterwards praised the locals for being awesomely helpful.,false,2784
Collection reproduces jokes about Democratic politicians by Don Rickles.,false,1017
The NAACP asserted black cops are 'not real black people.,false,1975
Microsoft's Webings and Wingdings fonts include hidden anti-Semitic and 9/11-referential messages.,false,2181
The Clinton Foundation suddenly transferred $1.8 billion to a bank in Qatar.,false,3576
Billboard sponsored by the Funeral Directors Association urges viewers to commit suicide.,false,1736
An open microphone caught President Obama muttering caustic comments about the 4th of July holiday.,false,1742
Photographs show a high-rise construction site flooded by waters from a nearby marina.,true,1538
The Golden State Warriors basketball team announced on 13 June 2017 that they had unanimously voted to skip a visit to the White House after winning the NBA Championship.,false,3531
An image shows musicians David Bowie and Lemmy Kilmister together at a party.,false,3127
: An Alabama man named Marvin Halbert was caught having sex with a pig in a Walmart bathroom.,false,3053
A dangerous new drug known as 'gray death' can kill through the air and skin contact.,true,2840
"Charles Ramsey said that the captive women he helped rescue, and not he, should receive a reward.",true,713
Transcript reproduces Benjamin Netanyahu's response to a snarky British interviewer who questioned the proportionality of Israel's military response.,true,3375
A football player at Lancaster High School severely beat a gay student but was not charged with a crime.,false,729
Winston Churchill wrote about the 'dreadful curses of Mohammedanism' in his 1899 book The River Wars.,true,3739
Donald Trump tweeted an image in which he was depicted placing Bernie Sanders into a gas chamber.,false,4025
Hillary Clinton revealed a classified response window of 'four minutes' for a U.S. president to launch nuclear weapons.,false,2736
A puppy-sized spider was spotted in the South American rainforest.,true,2462
Six outrageous-but-real lawsuits showcase the need for tort reform.,false,2440
"Jimmy Carter said, 'If you don't want your tax dollars to help the poor, then stop saying that you want a country based on Christian values.",false,3154
Princess Leia's 'hair buns' in Star Wars were inspired by those of a Mexican revolutionary.,true,2865
A U.S. Army soldier received a rude response after inquiring with an on-line retailer about shipments to APO addresses.,true,95
Female praying mantises always eat the heads of their mates after copulating.,false,1420
The John F. Kennedy Center for the Performing Arts is changing its name to the Obama Center.,false,2858
Hillary Clinton said in 2000 that she believed marriage was 'always between a man and a woman.,true,2056
An amendment to Indiana's Religious Freedom Restoration Act (RFRA) requires gay residents to wear a sensor for identification.,false,1351
Recount observers in Wisconsin discovered voting machines seals had been compromised after the 2016 general election.,false,3117
Attorney General John Ashcroft believes calico cats are a sign of the devil.,false,770
Video captures a magician performing the 'greatest card trick ever.,false,157
"Members of the alt-right group the National Policy Institute can be seen on video doing a Nazi-like salute as speaker Richard Spencer calls out 'Hail Trump, hail our people, hail victory!'",true,1967
Consumers are not obligated to pay back debt that creditors have written off and sold.,false,1919
"President-elect Donald Trump won 3,084 of America's 3,141 counties; Hillary Clinton won just 57.",false,1820
A video depicts angry Muslims in Western mall tearing down a Christmas tree because it offended them.,false,2708
TSA confiscated nail clippers from a U.S. soldier returning from Afghanistan on a flight full of armed soldiers.,false,328
George Soros was arrested and charged with hate crimes against America.,false,2428
: Walmart has recalled more than seven tons of parasite-ridden bananas.,false,2878
"A couple bought a 'Princess' Beanie Baby worth £62,500 for just £10.",false,1337
"McDonald's buys their meat from a company called '100% Beef,' which allows them to legally but deceptively claim they use 100% beef in their hamburgers.",false,3682
"A U.S. Marine killed an unarmed, injured Iraqi insurgent.",true,1047
Photograph shows a giraffe climbing a tall tree.,false,2710
The Minions in the film 'Despicable Me' were inspired by photographs of young Nazi poison gas test subjects.,false,3002
The United States military recruited Native Americans as scouts in the Vietnam War and - in the course of their training - the military discovered that long hair actually helps give people 'almost supernatural' tracking abilities.,false,479
PING provides wounded veterans with free lessons and golf clubs.,true,2176
Televangelist Joel Osteen endorsed Donald Trump.,false,2950
All the crude oil produced in Alaska is sold and shipped to Japan.,false,3881
The price of generic drugs can vary widely from one pharmacy to the next.,true,531
"Jason Brian Dalton, who as accused of killing six people during a shooting spree in February 2016, is suing Uber for $10 million in damages.",false,1043
First Lady ripostes that her ex-boyfriend would have been President if she'd married him.,false,3695
"The planet Mars will make a once-in-our-lifetimes, remarkably close approach to Earth on 27 August 2016.",false,136
Barack Obama's presidential campaign is being funded by Hugo Chávez.,false,582
"Cone-shaped skulls found in Latin America are of alien, not human, origin.",false,3182
"Iceland forgave the entire mortgage debt of its population, and a 'media blackout' prevented Americans from learning about it.",false,773
"Fisher Price sells a 'happy hour playset' including a bar, bar stools, and beer bottles.",false,3650
"Photograph shows a half-black, half-tabby 'chimera cat.",true,1594
A phony carpark attendant collected parking fees outside the Bristol Zoo for over twenty years.,false,2057
The NRA banned the carrying of guns from their own national convention.,false,3608
Photographs show a dwelling made from an airplane.,true,1257
Chevron has denied accommodation to Louisiana National Guard helicopters battling the Gulf oil spill.,false,486
Several domain names related to the September 11 terrorist attack on America were registered before the attack.,false,2532
A family of three drowned when they neglected to close their car's sunroof before going through a carwash.,false,1343
"After Donald Trump won the 2016 election, Ford decided to move production of their vehicles from Mexico to Ohio.",false,981
Coca-Cola came to be bottled when a stranger sold a remarkable two-word idea to the company: 'Bottle it.,false,3624
Floyd Mayweather wore a Muslim headscarf to a Donald Trump rally.,false,475
