type,word1,pos1,priorpolarity
0.3,insurmountable,JJ,-1.0
0.3,insurmountably,RB,-1.0
0.3,insurrection,JJ,-1.0
0.3,insurrection,NN,-1.0
0.3,intact,JJ,1.0
0.3,integral,JJ,1.0
0.7,integrity,NN,1.0
0.7,intelligent,JJ,1.0
0.3,intelligence,NN,1.0
0.7,intelligible,JJ,1.0
0.3,intend,VB,0.0
0.3,intense,JJ,0.0
0.3,intense,NN,0.0
0.3,intensive,JJ,0.0
0.3,intensively,RB,0.0
0.3,intent,JJ,0.0
0.3,intent,NN,0.0
0.3,intention,JJ,0.0
0.3,intention,NN,0.0
0.3,intentions,JJ,0.0
0.3,intentions,NN,0.0
0.3,intents,JJ,0.0
0.3,intents,NN,0.0
0.3,intercede,VB,1.0
0.3,interest,JJ,1.0
0.3,interest,NN,1.0
0.3,interest,VB,1.0
0.3,interested,JJ,1.0
0.7,interesting,ANY,1.0
0.3,interests,JJ,1.0
0.3,interests,NN,1.0
0.3,interfere,VB,-1.0
0.3,interference,JJ,-1.0
0.3,interference,NN,-1.0
0.3,intermittent,JJ,-1.0
0.3,interrupt,VB,-1.0
0.3,interruption,NN,-1.0
0.7,intimacy,JJ,1.0
0.7,intimacy,NN,1.0
0.3,intimate,JJ,1.0
0.7,intimate,VB,0.0
0.3,intimidate,VB,-1.0
0.7,intimidating,ANY,-1.0
0.7,intimidatingly,ANY,-1.0
0.3,intimidation,JJ,-1.0
0.3,intimidation,NN,-1.0
0.7,intolerable,JJ,-1.0
0.7,intolerablely,ANY,-1.0
0.7,intolerance,JJ,-1.0
0.7,intolerance,NN,-1.0
0.7,intolerant,ANY,-1.0
0.3,intoxicate,VB,-1.0
0.3,intractable,JJ,-1.0
0.7,intransigence,JJ,-1.0
0.7,intransigence,NN,-1.0
0.7,intransigent,ANY,-1.0
0.3,intricate,JJ,1.0
0.7,intrigue,JJ,1.0
0.7,intrigue,NN,1.0
0.3,intrigue,VB,0.0
0.7,intriguing,JJ,1.0
0.7,intriguing,ANY,1.0
0.7,intriguingly,ANY,1.0
0.7,intrude,VB,-1.0
0.3,intrusion,NN,-1.0
0.7,intrusive,JJ,-1.0
0.7,intuitive,JJ,1.0
0.7,inundate,VB,-1.0
0.7,inundated,ANY,-1.0
0.3,invader,JJ,-1.0
0.3,invader,NN,-1.0
0.7,invalid,JJ,-1.0
0.7,invalidate,VB,-1.0
0.7,invalidity,NN,-1.0
0.7,invaluable,JJ,1.0
0.7,invaluablely,ANY,1.0
0.3,invasive,JJ,-1.0
0.7,invective,ANY,-1.0
0.7,inveigle,VB,-1.0
0.3,inventive,JJ,1.0
0.7,invidious,JJ,-1.0
0.7,invidiously,ANY,-1.0
0.7,invidiousness,NN,-1.0
0.3,invigorate,VB,1.0
0.7,invigorating,ANY,1.0
0.7,invincibility,ANY,1.0
0.7,invincible,JJ,1.0
0.7,inviolable,JJ,1.0
0.7,inviolate,JJ,1.0
0.3,invisible,JJ,0.0
0.7,invulnerable,JJ,1.0
0.3,involuntarily,RB,-1.0
0.3,involuntary,JJ,-1.0
0.7,irate,JJ,-1.0
0.7,irately,ANY,-1.0
0.7,ire,NN,-1.0
0.7,irk,VB,-1.0
0.7,irksome,ANY,-1.0
0.7,ironic,JJ,-1.0
0.7,ironies,JJ,-1.0
0.7,ironies,NN,-1.0
0.7,irony,ANY,-1.0
0.7,irrational,JJ,-1.0
0.7,irrationality,NN,-1.0
0.7,irrationally,ANY,-1.0
0.7,irreconcilable,JJ,-1.0
0.7,irredeemable,JJ,-1.0
0.7,irredeemably,RB,-1.0
0.7,irreformable,JJ,-1.0
0.7,irrefutable,JJ,1.0
0.7,irrefutably,ANY,1.0
0.7,irregardless,ANY,0.0
0.3,irregular,JJ,-1.0
0.3,irregularity,NN,-1.0
0.7,irrelevance,NN,-1.0
0.7,irrelevant,JJ,-1.0
0.7,irreparable,JJ,-1.0
0.7,irreplacible,JJ,-1.0
0.7,irrepressible,JJ,-1.0
0.7,irreproachable,JJ,1.0
0.7,irresistible,JJ,1.0
0.7,irresistibly,ANY,1.0
0.7,irresolute,JJ,-1.0
0.3,irresolvable,JJ,-1.0
0.7,irresponsible,JJ,-1.0
0.7,irresponsibly,RB,-1.0
0.3,irretrievable,JJ,-1.0
0.7,irreverence,NN,-1.0
0.7,irreverent,JJ,-1.0
0.7,irreverently,RB,-1.0
0.7,irreversible,JJ,-1.0
0.7,irreversible,NN,-1.0
0.7,irritable,JJ,-1.0
0.7,irritably,RB,-1.0
0.3,irritant,NN,-1.0
0.7,irritate,VB,-1.0
0.7,irritated,JJ,-1.0
0.7,irritating,ANY,-1.0
0.7,irritation,JJ,-1.0
0.7,irritation,NN,-1.0
0.3,isolate,VB,-1.0
0.3,isolated,JJ,-1.0
0.3,isolation,NN,-1.0
0.7,itch,VB,-1.0
0.7,jabber,VB,-1.0
0.7,jaded,JJ,-1.0
0.3,jam,NN,-1.0
0.3,jar,VB,-1.0
0.7,jaundiced,JJ,-1.0
0.7,jauntily,RB,1.0
0.7,jaunty,JJ,1.0
0.7,jealous,JJ,-1.0
0.7,jealously,ANY,-1.0
0.7,jealousness,NN,-1.0
0.7,jealousy,NN,-1.0
0.7,jeer,NN,-1.0
0.7,jeer,VB,-1.0
0.7,jeering,ANY,-1.0
0.7,jeeringly,ANY,-1.0
0.7,jeers,NN,-1.0
0.7,jeopardize,VB,-1.0
0.7,jeopardy,NN,-1.0
0.7,jerk,ANY,-1.0
0.7,jest,VB,1.0
0.7,jittery,JJ,-1.0
0.3,jobless,JJ,-1.0
0.7,joke,NN,1.0
0.7,joke,VB,1.0
0.7,joker,NN,-1.0
0.3,jollify,VB,1.0
0.7,jolly,ANY,1.0
0.3,jolt,VB,-1.0
0.7,jovial,JJ,1.0
0.7,joy,NN,1.0
0.7,joyful,JJ,1.0
0.7,joyfully,ANY,1.0
0.7,joyless,JJ,1.0
0.7,joyous,ANY,1.0
0.7,joyously,ANY,1.0
0.7,jubilant,JJ,1.0
0.7,jubilantly,ANY,1.0
0.7,jubilate,VB,1.0
0.7,jubilation,ANY,1.0
0.7,jubilation,NN,1.0
0.3,judgement,JJ,0.0
0.3,judgement,NN,0.0
0.3,judgements,JJ,0.0
0.3,judgements,NN,0.0
0.7,judicious,JJ,1.0
0.3,judgment,JJ,0.0
0.3,judgment,NN,0.0
0.3,judgments,JJ,0.0
0.3,judgments,NN,0.0
0.3,jumpy,JJ,-1.0
0.3,junk,NN,-1.0
0.3,junky,JJ,-1.0
0.7,just,JJ,1.0
0.3,just,ANY,1.0
0.3,just,NN,1.0
0.3,justice,JJ,1.0
0.3,justice,NN,1.0
0.7,justifiable,JJ,1.0
0.7,justifiably,ANY,1.0
0.7,justification,NN,1.0
0.7,justify,VB,1.0
0.7,justly,ANY,1.0
0.3,juvenile,JJ,-1.0
0.7,kaput,JJ,-1.0
0.7,keen,JJ,1.0
0.7,keen,NN,-1.0
0.7,keen,VB,-1.0
0.7,keenly,ANY,1.0
0.7,keenness,JJ,1.0
0.7,keenness,NN,1.0
0.7,kemp,JJ,1.0
0.3,key,JJ,0.0
0.7,kick,JJ,-1.0
0.7,kick,NN,-1.0
0.7,kid,VB,1.0
0.3,kill,VB,-1.0
0.3,killer,NN,-1.0
0.3,killer,NN,-1.0
0.7,killjoy,NN,-1.0
0.7,kind,JJ,1.0
0.7,kindly,ANY,1.0
0.7,kindliness,NN,1.0
0.7,kindness,NN,1.0
0.7,kingmaker,NN,1.0
0.3,kiss,NN,1.0
0.3,kiss,VB,1.0
0.7,knave,NN,-1.0
0.3,knife,VB,-1.0
0.3,knock,NN,-1.0
0.3,knock,VB,-1.0
0.7,knew,VB,0.0
0.7,know,VB,0.0
0.7,knowing,ANY,0.0
0.7,knowingly,ANY,0.0
0.7,knowledge,NN,0.0
0.7,knowledgeable,ANY,1.0
0.7,kook,NN,-1.0
0.7,kooky,JJ,-1.0
0.7,lack,JJ,-1.0
0.7,lack,NN,-1.0
0.7,lackadaisical,JJ,-1.0
0.7,lackey,NN,-1.0
0.7,lackeys,JJ,-1.0
0.7,lackeys,NN,-1.0
0.7,lacking,JJ,-1.0
0.7,lackluster,ANY,-1.0
0.7,laconic,JJ,-1.0
0.3,lag,VB,-1.0
0.7,lambast,VB,-1.0
0.7,lambaste,VB,-1.0
0.3,lame,JJ,-1.0
0.7,lame-duck,JJ,-1.0
0.7,lament,VB,-1.0
0.7,lamentable,ANY,-1.0
0.7,lamentably,ANY,-1.0
0.7,languid,JJ,-1.0
0.7,languish,VB,-1.0
0.3,lanky,JJ,-1.0
0.7,languor,NN,-1.0
0.7,languorous,JJ,-1.0
0.7,languorously,RB,-1.0
0.3,large,JJ,0.0
0.3,large-scale,JJ,0.0
0.3,lapse,NN,-1.0
0.3,large,JJ,1.0
0.3,large,RB,1.0
0.3,largely,RB,0.0
0.7,lark,VB,1.0
0.7,lascivious,JJ,-1.0
0.7,last-ditch,JJ,-1.0
0.7,last-ditch,NN,-1.0
0.7,lastly,ANY,0.0
0.7,laud,VB,1.0
0.7,laudable,ANY,1.0
0.7,laudably,ANY,1.0
0.7,laugh,NN,-1.0
0.7,laugh,VB,-1.0
0.7,laughable,ANY,-1.0
0.7,laughably,ANY,-1.0
0.7,laughingstock,NN,-1.0
0.7,laughter,NN,-1.0
0.7,lavish,JJ,1.0
0.7,lavish,VB,1.0
0.7,lavishly,ANY,1.0
0.7,law-abiding,JJ,1.0
0.7,lawbreaker,JJ,-1.0
0.7,lawbreaking,ANY,-1.0
0.3,lawful,JJ,1.0
0.3,lawfully,RB,1.0
0.7,lawless,JJ,-1.0
0.7,lawlessness,JJ,-1.0
0.7,lawlessness,NN,-1.0
0.7,lax,JJ,-1.0
0.7,lax,NN,-1.0
0.7,lazy,JJ,-1.0
0.3,leading,JJ,1.0
0.3,leak,VB,-1.0
0.3,leakage,NN,-1.0
0.3,leaky,JJ,-1.0
0.3,lean,JJ,1.0
0.3,lean,NN,1.0
0.3,learn,JJ,0.0
0.3,learning,NN,1.0
0.3,learned,NN,1.0
0.3,least,ANY,-1.0
0.7,lech,NN,-1.0
0.7,lecher,NN,-1.0
0.7,lecher,NN,-1.0
0.7,lecherous,JJ,-1.0
0.7,lechery,NN,-1.0
0.3,lecture,NN,-1.0
0.3,lecture,VB,-1.0
0.7,leech,JJ,-1.0
0.7,leech,NN,-1.0
0.7,leech,VB,-1.0
0.7,leer,NN,-1.0
0.7,leer,VB,-1.0
0.7,leery,JJ,-1.0
0.7,left-leaning,JJ,-1.0
0.3,legacy,NN,0.0
0.3,legacies,JJ,0.0
0.3,legacies,NN,0.0
0.3,legalistic,JJ,0.0
0.3,legalistic,NN,0.0
0.3,legendary,JJ,1.0
0.3,legitimacy,NN,1.0
0.3,legitimate,JJ,1.0
0.3,legitimately,RB,1.0
0.3,lenient,JJ,1.0
0.3,leniently,RB,1.0
0.3,less,RB,-1.0
0.3,less-developed,JJ,-1.0
0.3,less-expensive,JJ,1.0
0.3,lessen,VB,-1.0
0.3,lesser,ANY,-1.0
0.3,lesser-known,JJ,-1.0
0.7,letch,NN,-1.0
0.3,lethal,JJ,-1.0
0.3,lethargic,JJ,-1.0
0.3,lethargy,NN,-1.0
0.3,leverage,NN,1.0
0.3,leverage,VB,1.0
0.7,levity,NN,1.0
0.7,lewd,JJ,-1.0
0.7,lewdly,RB,-1.0
0.7,lewdness,NN,-1.0
0.3,liable,JJ,-1.0
0.7,liability,JJ,-1.0
0.7,liability,NN,-1.0
0.7,liar,JJ,-1.0
0.7,liar,NN,-1.0
0.7,liars,JJ,-1.0
0.7,liars,NN,-1.0
0.3,liberal,JJ,1.0
0.3,liberation,JJ,1.0
0.3,liberation,NN,1.0
0.3,liberalism,NN,1.0
0.3,liberally,RB,1.0
0.7,liberate,VB,1.0
0.7,liberty,NN,1.0
0.7,licentious,JJ,-1.0
0.7,licentiously,RB,-1.0
0.7,licentiousness,NN,-1.0
0.7,lie,JJ,-1.0
0.7,lie,NN,-1.0
0.3,lie,VB,-1.0
0.7,lier,NN,-1.0
0.7,lies,JJ,-1.0
0.7,lies,NN,-1.0
0.3,life-threatening,JJ,-1.0
0.7,lifeblood,NN,1.0
0.3,lifeless,JJ,-1.0
0.3,lifelong,JJ,1.0
0.3,light,JJ,1.0
0.3,light,NN,1.0
0.7,light-hearted,JJ,1.0
0.3,lighten,VB,1.0
0.7,likable,JJ,1.0
0.7,like,VB,1.0
0.3,likelihood,JJ,0.0
0.3,likelihood,NN,0.0
0.3,likely,ANY,0.0
0.7,liking,NN,1.0
0.7,likewise,ANY,0.0
0.3,limit,JJ,-1.0
0.3,limit,VB,-1.0
0.3,limitation,NN,-1.0
0.3,limited,JJ,-1.0
0.7,limitless,JJ,0.0
0.7,limitless,NN,0.0
0.7,limp,JJ,-1.0
0.7,lionhearted,JJ,1.0
0.7,listless,JJ,-1.0
0.3,literate,JJ,1.0
0.7,litigious,JJ,-1.0
0.7,little,JJ,-1.0
0.7,little-known,JJ,-1.0
0.3,live,JJ,1.0
0.7,lively,JJ,1.0
0.7,livid,ANY,-1.0
0.7,lividly,ANY,-1.0
0.7,loath,JJ,-1.0
0.7,loathe,JJ,-1.0
0.7,loathe,VB,-1.0
0.7,loathing,ANY,-1.0
0.7,loathly,ANY,-1.0
0.7,loathsome,JJ,-1.0
0.7,loathsomely,ANY,-1.0
0.7,lofty,JJ,1.0
0.3,logical,JJ,1.0
0.7,lone,JJ,-1.0
0.7,lone,NN,-1.0
0.7,loneliness,NN,-1.0
0.7,lonely,JJ,-1.0
0.7,lonesome,JJ,-1.0
0.7,long,VB,-1.0
0.7,longing,NN,-1.0
0.7,longingly,ANY,-1.0
0.3,look,ANY,0.0
0.3,looking,ANY,0.0
0.7,loophole,NN,-1.0
0.7,loopholes,JJ,-1.0
0.7,loopholes,NN,-1.0
0.7,loot,VB,-1.0
0.7,lorn,JJ,-1.0
0.7,losing,JJ,-1.0
0.7,losing,NN,-1.0
0.3,lose,VB,-1.0
0.3,loser,NN,-1.0
0.3,loss,NN,-1.0
0.3,lost,JJ,-1.0
0.7,lousy,JJ,-1.0
0.7,lovable,JJ,1.0
0.7,lovably,RB,1.0
0.7,love,NN,1.0
0.7,love,VB,1.0
0.7,loveless,JJ,-1.0
0.7,loveliness,NN,1.0
0.7,lovelorn,JJ,-1.0
0.7,lover,NN,1.0
0.7,lovely,JJ,1.0
0.7,lovely,ANY,1.0
0.3,low,JJ,-1.0
0.3,low-cost,JJ,1.0
0.7,low-rated,JJ,-1.0
0.3,low-risk,JJ,1.0
0.3,lower-priced,JJ,1.0
0.7,lowly,JJ,-1.0
0.3,loyal,JJ,1.0
0.7,loyalty,JJ,1.0
0.7,loyalty,NN,1.0
0.7,lucid,JJ,1.0
0.7,lucidly,JJ,1.0
0.7,luck,NN,1.0
0.7,luckier,JJ,1.0
0.7,luckier,NN,1.0
0.7,luckiest,ANY,1.0
0.7,luckily,JJ,1.0
0.7,luckiness,NN,1.0
0.7,lucky,JJ,1.0
0.7,lucky,NN,1.0
0.3,lucrative,JJ,1.0
0.3,lucrative,NN,1.0
0.7,ludicrous,JJ,-1.0
0.7,ludicrously,ANY,-1.0
0.7,lugubrious,JJ,-1.0
0.7,lukewarm,JJ,-1.0
0.3,lull,VB,-1.0
0.3,luminous,JJ,1.0
0.7,lunatic,JJ,-1.0
0.7,lunatic,NN,-1.0
0.7,lunaticism,NN,-1.0
0.7,lurch,VB,-1.0
0.7,lure,VB,-1.0
0.7,lurid,JJ,-1.0
0.7,lurk,VB,-1.0
0.7,lurking,JJ,-1.0
0.7,lush,JJ,1.0
0.7,lust,VB,0.0
0.7,lure,VB,-1.0
0.7,luster,NN,1.0
0.7,lustrous,JJ,1.0
0.7,luxuriant,JJ,1.0
0.3,luxuriate,VB,1.0
0.7,luxurious,ANY,1.0
0.7,luxuriously,ANY,1.0
0.7,luxury,JJ,1.0
0.7,luxury,NN,1.0
0.7,lying,ANY,-1.0
0.7,lyrical,JJ,1.0
0.7,macabre,JJ,-1.0
0.7,mad,JJ,-1.0
0.7,madden,VB,-1.0
0.7,maddening,ANY,-1.0
0.7,maddeningly,ANY,-1.0
0.7,madder,JJ,-1.0
0.7,madder,NN,-1.0
0.7,madly,ANY,-1.0
0.7,madman,NN,-1.0
0.7,madness,NN,-1.0
0.7,magic,JJ,1.0
0.7,magical,JJ,1.0
0.7,magnanimous,ANY,1.0
0.7,magnanimously,ANY,1.0
0.3,magnetic,JJ,1.0
0.7,magnificence,ANY,1.0
0.7,magnificent,JJ,1.0
0.7,magnificent,ANY,1.0
0.7,magnificently,ANY,1.0
0.3,magnify,VB,1.0
0.7,majestic,JJ,1.0
0.7,majesty,NN,1.0
0.3,major,JJ,0.0
0.7,maladjusted,JJ,-1.0
0.7,maladjustment,NN,-1.0
0.3,malady,NN,-1.0
0.3,malaise,NN,-1.0
0.7,malcontent,JJ,-1.0
0.7,malcontent,NN,-1.0
0.7,malcontented,JJ,-1.0
0.7,maledict,NN,-1.0
0.7,maledict,VB,-1.0
0.7,malevolence,NN,-1.0
0.7,malevolent,JJ,-1.0
0.7,malevolently,ANY,-1.0
0.7,malice,NN,-1.0
0.7,malicious,JJ,-1.0
0.7,maliciously,ANY,-1.0
0.7,maliciousness,NN,-1.0
0.7,malign,JJ,-1.0
0.7,malign,VB,-1.0
0.3,malignant,JJ,-1.0
0.7,malodorous,JJ,-1.0
0.7,maltreatment,JJ,-1.0
0.7,maltreatment,NN,-1.0
0.3,manageable,JJ,1.0
0.3,maneuver,JJ,-1.0
0.3,maneuver,NN,-1.0
0.7,mangle,VB,-1.0
0.7,mania,NN,-1.0
0.7,maniac,NN,-1.0
0.7,maniacal,JJ,-1.0
0.7,manic,JJ,-1.0
0.7,manifest,JJ,1.0
0.3,manipulate,VB,-1.0
0.3,manipulation,JJ,-1.0
0.3,manipulation,NN,-1.0
0.7,manipulative,JJ,-1.0
0.7,manipulators,JJ,-1.0
0.7,manipulators,NN,-1.0
0.7,manly,JJ,1.0
0.7,mannerly,JJ,1.0
0.7,mantra,JJ,0.0
0.7,mantra,NN,0.0
0.7,mar,NN,-1.0
0.7,mar,VB,-1.0
0.3,marginal,JJ,-1.0
0.3,marginally,RB,-1.0
0.7,martyrdom,NN,-1.0
0.7,martyrdom-seeking,JJ,-1.0
0.7,marvel,NN,1.0
0.7,marvel,VB,1.0
0.7,marvellous,JJ,1.0
0.7,marvelous,JJ,1.0
0.7,marvelous,ANY,1.0
0.7,marvelously,ANY,1.0
0.7,marvelousness,NN,1.0
0.7,marvels,NN,1.0
0.7,massacre,NN,-1.0
0.7,massacre,VB,-1.0
0.7,massacres,NN,-1.0
0.3,massive,JJ,0.0
0.7,master,JJ,1.0
0.7,master,NN,1.0
0.7,masterful,JJ,1.0
0.7,masterfully,RB,1.0
0.7,masterpiece,NN,1.0
0.7,masterpieces,NN,1.0
0.7,masters,JJ,1.0
0.7,masters,NN,1.0
0.7,mastery,NN,1.0
0.7,matchless,JJ,1.0
0.3,matter,VB,0.0
0.3,mature,JJ,1.0
0.3,maturely,RB,1.0
0.3,maturity,NN,1.0
0.7,maverick,JJ,-1.0
0.7,mawkish,ANY,-1.0
0.7,mawkishly,ANY,-1.0
0.7,mawkishness,ANY,-1.0
0.7,maxi-devaluation,JJ,-1.0
0.7,maxi-devaluation,NN,-1.0
0.7,maximize,VB,1.0
0.7,maybe,ANY,0.0
0.7,meager,JJ,-1.0
0.7,mean,JJ,-1.0
0.3,mean,VB,0.0
0.7,meaningful,JJ,1.0
0.7,meaningless,JJ,-1.0
0.7,meanness,NN,-1.0
0.7,meddle,VB,-1.0
0.7,meddlesome,ANY,-1.0
0.7,mediocre,JJ,-1.0
0.7,mediocrity,NN,-1.0
0.7,meek,JJ,1.0
0.7,melancholy,JJ,-1.0
0.7,mellow,JJ,1.0
0.7,melodramatic,JJ,-1.0
0.7,melodramatically,RB,-1.0
0.7,memorable,JJ,1.0
0.7,memorialize,VB,1.0
0.3,memories,JJ,0.0
0.3,memories,NN,0.0
0.7,menace,NN,-1.0
0.7,menace,VB,-1.0
0.7,menacing,ANY,-1.0
0.7,menacingly,ANY,-1.0
0.3,mend,VB,1.0
0.7,mendacious,JJ,-1.0
0.7,mendacity,NN,-1.0
0.3,menial,JJ,-1.0
0.7,mentality,NN,0.0
0.3,mentor,NN,1.0
0.7,merciful,ANY,1.0
0.7,mercifully,ANY,1.0
0.7,merciless,JJ,-1.0
0.7,mercilessly,RB,-1.0
0.7,mercy,JJ,1.0
0.7,mercy,NN,1.0
0.7,mere,JJ,-1.0
0.7,mere,ANY,-1.0
0.7,merely,ANY,-1.0
0.7,merit,NN,1.0
0.7,merit,VB,1.0
0.7,meritorious,JJ,1.0
0.7,merrily,JJ,1.0
0.7,merriment,NN,1.0
0.7,merriness,NN,1.0
0.7,merry,JJ,1.0
0.7,mesmerize,VB,1.0
0.7,mesmerizing,ANY,1.0
0.7,mesmerizing,ANY,1.0
0.7,mesmerizingly,ANY,1.0
0.7,mess,JJ,-1.0
0.7,mess,NN,-1.0
0.3,messy,JJ,-1.0
0.7,metaphorize,VB,0.0
0.3,meticulous,JJ,1.0
0.3,meticulously,JJ,1.0
0.7,midget,JJ,-1.0
0.7,midget,NN,-1.0
0.3,miff,VB,-1.0
0.3,might,ANY,0.0
0.7,might,NN,1.0
0.7,mightily,ANY,1.0
0.7,mighty,ANY,1.0
0.3,mild,JJ,1.0
0.7,militancy,JJ,-1.0
0.7,militancy,NN,-1.0
0.3,mind,VB,-1.0
0.7,mindful,JJ,1.0
0.7,mindless,ANY,-1.0
0.7,mindlessly,ANY,-1.0
0.3,minister,VB,1.0
0.3,minor,JJ,0.0
0.7,miracle,NN,1.0
0.7,miracles,NN,1.0
0.7,miraculous,JJ,1.0
0.7,miraculously,ANY,1.0
0.7,miraculousness,NN,1.0
0.7,mirage,JJ,-1.0
0.7,mirage,NN,-1.0
0.7,mire,NN,-1.0
0.7,mire,VB,-1.0
0.7,mirth,NN,1.0
0.3,misapprehend,VB,-1.0
0.7,misbecoming,JJ,-1.0
0.7,misbecome,VB,-1.0
0.7,misbegotten,JJ,-1.0
0.7,misbehave,VB,-1.0
0.7,misbehavior,NN,-1.0
0.3,miscalculate,VB,-1.0
0.3,miscalculation,JJ,-1.0
0.3,miscalculation,NN,-1.0
0.7,mischief,JJ,-1.0
0.7,mischief,NN,-1.0
0.7,mischievous,ANY,-1.0
0.7,mischievously,ANY,-1.0
0.7,misconception,ANY,-1.0
0.7,misconceptions,JJ,-1.0
0.7,misconceptions,NN,-1.0
0.7,miscreant,NN,-1.0
0.7,miscreants,NN,-1.0
0.7,misdirection,NN,-1.0
0.7,miser,NN,-1.0
0.7,miserly,ANY,-1.0
0.7,miserable,JJ,-1.0
0.7,miserableness,NN,-1.0
0.7,miserably,ANY,-1.0
0.7,miseries,NN,-1.0
0.7,misery,ANY,-1.0
0.7,misery,NN,-1.0
0.7,misfit,NN,-1.0
0.7,misfortune,NN,-1.0
0.7,misgiving,NN,-1.0
0.7,misgivings,NN,-1.0
0.7,misguidance,NN,-1.0
0.7,misguide,VB,-1.0
0.7,misguided,JJ,-1.0
0.7,mishandle,VB,-1.0
0.7,mishap,NN,-1.0
0.7,misinform,VB,-1.0
0.7,misinformed,JJ,-1.0
0.7,misinterpret,VB,-1.0
0.7,misjudge,VB,-1.0
0.7,misjudgment,NN,-1.0
0.7,mislead,NN,-1.0
0.7,mislead,VB,-1.0
0.7,misleading,ANY,-1.0
0.7,misleadingly,ANY,-1.0
0.7,mislike,VB,-1.0
0.7,mismanage,VB,-1.0
0.7,misread,VB,-1.0
0.7,misreading,JJ,-1.0
0.7,misreading,NN,-1.0
0.7,misrepresent,VB,-1.0
0.7,misrepresentation,ANY,-1.0
0.3,miss,VB,-1.0
0.7,misstatement,NN,-1.0
0.7,mistake,JJ,-1.0
0.7,mistake,NN,-1.0
0.7,mistaken,VB,-1.0
0.7,mistakenly,RB,-1.0
0.7,mistakes,JJ,-1.0
0.7,mistakes,NN,-1.0
0.7,mistrust,JJ,-1.0
0.7,mistrust,NN,-1.0
0.7,mistrustful,ANY,-1.0
0.7,mistrustfully,ANY,-1.0
0.7,misunderstand,VB,-1.0
0.7,misunderstood,VB,-1.0
0.7,misunderstanding,JJ,-1.0
0.7,misunderstanding,NN,-1.0
0.7,misunderstanding,VB,-1.0
0.7,misunderstandings,JJ,-1.0
0.7,misunderstandings,NN,-1.0
0.7,misuse,VB,-1.0
0.7,mm,ANY,0.0
0.7,moan,VB,-1.0
0.7,mock,JJ,-1.0
0.7,mock,VB,-1.0
0.7,mockeries,NN,-1.0
0.7,mockery,NN,-1.0
0.7,mocking,JJ,-1.0
0.7,mockingly,ANY,-1.0
0.7,moderate,JJ,1.0
0.7,moderation,JJ,1.0
0.7,moderation,NN,1.0
0.3,modern,JJ,1.0
0.3,modest,JJ,1.0
0.3,modesty,NN,1.0
0.7,molest,VB,-1.0
0.7,molestation,NN,-1.0
0.7,mollify,VB,1.0
0.7,momentous,JJ,1.0
0.7,monotonous,JJ,-1.0
0.7,monotony,NN,-1.0
0.7,monster,NN,-1.0
0.7,monstrosities,NN,-1.0
0.7,monstrosity,NN,-1.0
0.7,monstrous,JJ,-1.0
0.7,monstrously,ANY,-1.0
0.7,monumental,JJ,1.0
0.7,monumentally,JJ,1.0
0.7,moody,JJ,-1.0
0.3,moon,VB,-1.0
0.3,moot,JJ,-1.0
0.3,mope,VB,-1.0
0.7,moral,JJ,1.0
0.7,moral,NN,1.0
0.7,morality,NN,1.0
0.7,moralize,VB,1.0
0.7,morbid,JJ,-1.0
0.7,morbidly,JJ,-1.0
0.7,mordant,JJ,-1.0
0.7,mordantly,JJ,-1.0
0.7,moreover,ANY,0.0
0.7,moribund,JJ,-1.0
0.7,mortification,NN,-1.0
0.7,mortified,JJ,-1.0
0.7,mortify,VB,-1.0
0.7,mortifying,JJ,-1.0
0.7,mortifying,ANY,-1.0
0.3,most,ANY,0.0
0.3,mostly,ANY,0.0
0.3,motionless,JJ,-1.0
0.7,motivate,VB,1.0
0.7,motivated,JJ,1.0
0.7,motivation,JJ,1.0
0.7,motivation,NN,1.0
0.3,motive,JJ,0.0
0.3,motive,NN,0.0
0.7,motley,JJ,-1.0
0.7,mourn,VB,-1.0
0.7,mourner,NN,-1.0
0.7,mournful,ANY,-1.0
0.7,mournfully,ANY,-1.0
0.3,move,VB,0.0
0.7,moving,JJ,1.0
0.3,much,ANY,0.0
0.3,muddle,VB,-1.0
0.3,muddy,JJ,-1.0
0.7,mudslinger,NN,-1.0
0.7,mudslinging,NN,-1.0
0.7,mulish,JJ,-1.0
0.7,multi-polarization,JJ,-1.0
0.7,multi-polarization,NN,-1.0
0.7,mum,JJ,0.0
0.7,mundane,JJ,-1.0
0.3,murder,NN,-1.0
0.3,murder,VB,-1.0
0.3,murderous,JJ,-1.0
0.3,murderously,RB,-1.0
0.3,murky,JJ,-1.0
0.7,muscle-flexing,ANY,-1.0
0.7,must,ANY,0.0
0.3,myriad,NN,1.0
0.7,mysterious,JJ,-1.0
0.7,mysteriously,RB,-1.0
0.7,mystery,NN,-1.0
0.3,mystify,VB,-1.0
0.3,mistified,JJ,-1.0
0.7,myth,JJ,-1.0
0.7,myth,NN,-1.0
0.7,nag,VB,-1.0
0.7,nagging,ANY,-1.0
0.7,naive,JJ,-1.0
0.7,naively,RB,-1.0
0.3,nap,JJ,0.0
0.3,nap,NN,0.0
0.3,narrow,JJ,-1.0
0.7,narrower,JJ,-1.0
0.7,narrower,NN,-1.0
0.3,nascent,JJ,0.0
0.7,nastily,ANY,-1.0
0.7,nastiness,NN,-1.0
0.7,nasty,JJ,-1.0
0.7,nationalism,JJ,-1.0
0.7,nationalism,NN,-1.0
0.3,natural,JJ,1.0
